word,freq
preaching,1
precisely,1
predict,1
preferred,1
prerogative,1
prevents,1
preyed,1
priestess,1
prisoner,1
probably,1
problems,1
problemtyrion,1
proceed,1
prophecies,1
proposal,1
prosperity,1
protect,1
proven,1
provisioned,1
publicly,1
puff,1
pukes,1
punishment,1
purpose,1
pursuits,1
pyramidext,1
quartering,1
queengrey,1
qyburns,1
rag,1
rages,1
ranged,1
rather,1
ravishing,1
read,1
readycut,1
reborn,1
recall,1
recently,1
recognizes,1
reconquer,1
recruit,1
redeeming,1
refill,1
regent,1
regicide,1
religion,1
remind,1
remove,1
repeatedly,1
replace,1
report,1
represent,1
repulsive,1
request,1
resist,1
respect,1
responsible,1
restores,1
retribution,1
revenge,1
reversals,1
revoke,1
rhoyne,1
richer,1
ripples,1
risen,1
river,1
roberts,1
rocklannister,1
rocktyrion,1
role,1
rooma,1
roots,1
route,1
rubs,1
ruledtyrion,1
rumors,1
safe,1
save,1
savior,1
scale,1
screen,1
scrubbing,1
scrunches,1
seat,1
second,1
secret,1
seized,1
selfsacrifice,1
sent,1
sentenced,1
settle,1
sewers,1
sham,1
shards,1
shavetyrion,1
shelter,1
shield,1
shifts,1
shore,1
shorelinea,1
short,1
shorter,1
shouting,1
shown,1
siege,1
sighs,1
sights,1
sigil,1
silences,1
single,1
skills,1
slaughtered,1
slaughterhouse,1
slaveholders,1
sleeve,1
slept,1
smart,1
smartest,1
sneaking,1
sniffs,1
soldierscut,1
sole,1
somehow,1
sometimes,1
somewhere,1
sontyrion,1
sounds,1
south,1
souvenir,1
spear,1
spearman,1
speech,1
spies,1
splash,1
split,1
spoke,1
spoken,1
spread,1
stabs,1
stacking,1
staff,1
standstill,1
statement,1
statue,1
stocking,1
storm,1
strange,1
strengths,1
strong,1
stuff,1
stunned,1
successful,1
suck,1
suddenly,1
suffer,1
sullen,1
sun,1
sunspear,1
suppercut,1
supporterjorah,1
surprise,1
surrender,1
surrounded,1
suspect,1
suspend,1
sympathetically,1
sympathize,1
system,1
tabletyrion,1
takentyrion,1
tale,1
tarley,1
tavern,1
teach,1
team,1
tearing,1
tempting,1
tens,1
terriblyjon,1
thatd,1
theater,1
therefore,1
theyve,1
thingsmissandei,1
thingstyrion,1
third,1
thoros,1
threats,1
throat,1
thugs,1
thumb,1
tide,1
timehizdahr,1
timetyrion,1
today,1
tongue,1
tonight,1
torturing,1
tosses,1
touches,1
tournament,1
towers,1
trained,1
trial,1
tribesman,1
tricking,1
tunnel,1
twice,1
unamusedint,1
unburnt,1
unchained,1
uncle,1
uncomfortable,1
unconsummated,1
united,1
unless,1
unlikely,1
unravel,1
unseating,1
unsulliedtyrion,1
valyriancut,1
valyriankinvara,1
vast,1
view,1
villages,1
vineyard,1
viper,1
visions,1
volariks,1
volcanic,1
waif,1
warext,1
waves,1
wear,1
weight,1
welcome,1
wellsuited,1
went,1
west,1
westerosi,1
westward,1
wet,1
whatever,1
whatre,1
wherever,1
wherewithal,1
whether,1
whipped,1
whitesailed,1
whoever,1
whole,1
whomever,1
whos,1
wildfire,1
win,1
windowtyrion,1
winter,1
winterfella,1
winterfellext,1
wiped,1
women,1
wordjorah,1
workingtyrion,1
wormgrey,1
worships,1
worst,1
wouldnt,1
wrist,1
yezzan,1
youll,1
young,1
