word,freq
queentyrion,1
raise,1
randyll,1
rather,1
rattle,1
raven,1
reach,1
reading,1
realize,1
reaving,1
recognize,1
refers,1
refused,1
regarding,1
regret,1
reign,1
released,1
remaining,1
resources,1
response,1
reveal,1
rhaegar,1
rhaegon,1
rich,1
ridiculous,1
ring,1
risk,1
rivers,1
rock,1
rokharo,1
roomext,1
roomtyrion,1
rope,1
sack,1
sacrificed,1
sadly,1
safe,1
safest,1
sail,1
sang,1
sansa,1
saved,1
seaext,1
second,1
sentences,1
septa,1
servant,1
shadows,1
shelter,1
shivering,1
shoot,1
short,1
shoulder,1
siderakharo,1
siege,1
sight,1
simple,1
since,1
sink,1
sky,1
slaughtering,1
small,1
smart,1
snakes,1
snapping,1
snarls,1
sniffs,1
sometimes,1
song,1
sort,1
soul,1
spar,1
spears,1
specific,1
speech,1
speechjon,1
spend,1
spider,1
sport,1
spreads,1
stairs,1
stallion,1
stare,1
starvation,1
statements,1
stink,1
straps,1
stream,1
streets,1
strong,1
structure,1
suddenly,1
suffer,1
suggestion,1
suitor,1
sun,1
supper,1
surprised,1
surrender,1
survival,1
sweet,1
sword,1
tarley,1
theyve,1
thousand,1
tired,1
toasts,1
tomorrow,1
touch,1
traditionsint,1
training,1
traveling,1
treat,1
true,1
trust,1
unburnt,1
understand,1
understandint,1
unseen,1
upon,1
upper,1
usurper,1
vaes,1
valahddrogon,1
valar,1
wakes,1
walkers,1
war,1
warden,1
waste,1
weak,1
weapons,1
wears,1
weeks,1
welfare,1
welljon,1
whatever,1
whats,1
wheel,1
wheelext,1
whether,1
whistles,1
white,1
wide,1
widen,1
window,1
wine,1
wings,1
wisdom,1
wish,1
within,1
wives,1
work,1
worth,1
wounds,1
yesterday,1
yezzan,1
young,1
younger,1
